"Rationale","Fbar (2018)","Catch (2018)","SSB (2018)","TSB (2018)","Fbar (2019)","Catch (2019)","SSB (2019)","TSB (2019)","SSB (2020)","TSB (2020)"
Fmult(2017) = 1.400,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.4,1624082.27916956,1802001.38364822,2667210.24350512,1183005.44740076,1784168.8123742
Fmult(2017) = 1.410,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.41,1630400.4411047,1799688.13290932,2667210.24350512,1177964.09795624,1778849.46505483
Fmult(2017) = 1.420,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.42,1636673.52088469,1797378.72027514,2667210.24350512,1172964.25758765,1773568.60492376
Fmult(2017) = 1.430,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.43,1642901.93808902,1795073.13888863,2667210.24350512,1168005.47538937,1768325.86659808
Fmult(2017) = 1.440,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.44,1649086.10807605,1792771.38190536,2667210.24350512,1163087.30580198,1763120.8884229
Fmult(2017) = 1.450,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.45,1655226.44202695,1790473.44249346,2667210.24350512,1158209.30854667,1757953.31243216
Fmult(2017) = 1.460,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.46,1661323.3469891,1788179.31383361,2667210.24350512,1153371.04856045,1752822.78430993
Fmult(2017) = 1.470,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.47,1667377.22591913,1785888.98911902,2667210.24350512,1148572.0959322,1747728.95335205
Fmult(2017) = 1.480,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.48,1673388.47772542,1783602.46155538,2667210.24350512,1143812.02583951,1742671.47242822
Fmult(2017) = 1.490,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.49,1679357.49731015,1781319.72436089,2667210.24350512,1139090.4184863,1737649.99794451
Fmult(2017) = 1.500,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.5,1685284.675611,1779040.77076618,2667210.24350512,1134406.85904123,1732664.18980621
Fmult(2017) = 1.510,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.51,1691170.39964229,1776765.59401434,2667210.24350512,1129760.93757689,1727713.71138117
Fmult(2017) = 1.520,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.52,1697015.05253574,1774494.18736084,2667210.24350512,1125152.2490097,1722798.22946343
Fmult(2017) = 1.530,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.53,1702819.01358079,1772226.54407356,2667210.24350512,1120580.39304065,1717917.4142373
Fmult(2017) = 1.540,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.54,1708582.65826451,1769962.65743271,2667210.24350512,1116044.97409667,1713070.93924183
Fmult(2017) = 1.550,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.55,1714306.35831104,1767702.52073089,2667210.24350512,1111545.60127282,1708258.48133561
Fmult(2017) = 1.560,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.56,1719990.48172068,1765446.12727296,2667210.24350512,1107081.88827518,1703479.72066201
Fmult(2017) = 1.570,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.57,1725635.39280849,1763193.47037612,2667210.24350512,1102653.45336441,1698734.34061472
Fmult(2017) = 1.580,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.58,1731241.45224253,1760944.54336981,2667210.24350512,1098259.91930007,1694022.02780373
Fmult(2017) = 1.590,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.59,1736809.01708169,1758699.33959574,2667210.24350512,1093900.91328561,1689342.47202161
Fmult(2017) = 1.600,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.6,1742338.44081311,1756457.85240782,2667210.24350512,1089576.06691404,1684695.36621019
Fmult(2017) = 1.610,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.61,1747830.07338919,1754220.07517219,2667210.24350512,1085285.0161143,1680080.40642757
Fmult(2017) = 1.620,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.62,1753284.26126425,1751986.00126715,2667210.24350512,1081027.40109827,1675497.29181553
Fmult(2017) = 1.630,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.63,1758701.34743075,1749755.62408317,2667210.24350512,1076802.86630845,1670945.72456723
Fmult(2017) = 1.640,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.64,1764081.67145515,1747528.93702283,2667210.24350512,1072611.06036633,1666425.40989525
Fmult(2017) = 1.650,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.65,1769425.56951343,1745305.93350085,2667210.24350512,1068451.63602132,1661936.05600005
Fmult(2017) = 1.660,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.66,1774733.37442615,1743086.60694402,2667210.24350512,1064324.25010043,1657477.37403868
Fmult(2017) = 1.670,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.67,1780005.41569319,1740870.95079121,2667210.24350512,1060228.56345845,1653049.07809388
Fmult(2017) = 1.680,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.68,1785242.01952815,1738658.95849332,2667210.24350512,1056164.24092886,1648650.88514347
Fmult(2017) = 1.690,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.69,1790443.50889234,1736450.62351328,2667210.24350512,1052130.95127528,1644282.51503007
Fmult(2017) = 1.700,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.7,1795610.20352839,1734245.93932601,2667210.24350512,1048128.36714358,1639943.69043122
Fmult(2017) = 1.710,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.71,1800742.41999358,1732044.89941841,2667210.24350512,1044156.16501452,1635634.13682966
Fmult(2017) = 1.720,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.72,1805840.47169276,1729847.49728935,2667210.24350512,1040214.02515704,1631353.58248412
Fmult(2017) = 1.730,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.73,1810904.66891094,1727653.72644961,2667210.24350512,1036301.63158211,1627101.75840024
Fmult(2017) = 1.740,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.74,1815935.31884551,1725463.58042188,2667210.24350512,1032418.67199715,1622878.39830193
Fmult(2017) = 1.750,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.75,1820932.72563818,1723277.05274075,2667210.24350512,1028564.83776098,1618683.23860299
Fmult(2017) = 1.760,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.76,1825897.19040654,1721094.13695267,2667210.24350512,1024739.82383944,1614516.01837899
Fmult(2017) = 1.770,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.77,1830829.01127525,1718914.82661592,2667210.24350512,1020943.32876145,1610376.47933952
Fmult(2017) = 1.780,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.78,1835728.483407,1716739.11530063,2667210.24350512,1017175.05457564,1606264.3658007
Fmult(2017) = 1.790,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.79,1840595.89903302,1714566.99658871,2667210.24350512,1013434.70680758,1602179.42465798
Fmult(2017) = 1.800,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.8,1845431.54748341,1712398.46407383,2667210.24350512,1009721.99441747,1598121.40535925
Fmult(2017) = 1.810,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.81,1850235.71521701,1710233.51136145,2667210.24350512,1006036.62975839,1594090.0598782
Fmult(2017) = 1.820,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.82,1855008.68585104,1708072.13206874,2667210.24350512,1002378.32853508,1590085.142688
Fmult(2017) = 1.830,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.83,1859750.7401904,1705914.31982459,2667210.24350512,998746.809763184,1586106.41073524
Fmult(2017) = 1.840,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.84,1864462.15625669,1703760.06826956,2667210.24350512,995141.795729051,1582153.62341416
Fmult(2017) = 1.850,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.85,1869143.20931684,1701609.37105591,2667210.24350512,991563.011950015,1578226.54254113
Fmult(2017) = 1.860,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.86,1873794.17191158,1699462.22184752,2667210.24350512,988010.187135167,1574324.93232945
Fmult(2017) = 1.870,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.87,1878415.31388344,1697318.6143199,2667210.24350512,984483.053146612,1570448.55936434
Fmult(2017) = 1.880,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.88,1883006.90240461,1695178.54216017,2667210.24350512,980981.344961215,1566597.19257828
Fmult(2017) = 1.890,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.89,1887569.20200441,1693041.99906702,2667210.24350512,977504.800632812,1562770.60322656
Fmult(2017) = 1.900,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.9,1892102.47459648,1690908.97875071,2667210.24350512,974053.161254903,1558968.56486309
Fmult(2017) = 1.910,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.91,1896606.97950574,1688779.47493302,2667210.24350512,970626.170923789,1555190.85331651
Fmult(2017) = 1.920,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.92,1901082.973495,1686653.48134726,2667210.24350512,967223.576702187,1551437.2466665
Fmult(2017) = 1.930,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.93,1905530.71079133,1684530.99173823,2667210.24350512,963845.128583278,1547707.52522036
Fmult(2017) = 1.940,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.94,1909950.44311212,1682411.99986221,2667210.24350512,960490.579455217,1544001.47148986
Fmult(2017) = 1.950,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.95,1914342.41969093,1680296.49948691,2667210.24350512,957159.685066065,1540318.87016833
Fmult(2017) = 1.960,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.96,1918706.88730296,1678184.4843915,2667210.24350512,953852.203989173,1536659.50810795
Fmult(2017) = 1.970,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.97,1923044.09029037,1676075.94836654,2667210.24350512,950567.897588982,1533023.17429734
Fmult(2017) = 1.980,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.98,1927354.27058724,1673970.88521397,2667210.24350512,947306.529987256,1529409.65983935
Fmult(2017) = 1.990,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,1.99,1931637.66774434,1671869.28874713,2667210.24350512,944067.868029725,1525818.75792911
Fmult(2017) = 2.000,0.455264667105521,1000558.99599214,2353927.00947951,2977734.41127437,2,1935894.51895356,1669771.15279066,2667210.24350512,940851.681253145,1522250.26383227
