"Rationale","Fbar (2018)","Catch (2018)","SSB (2018)","TSB (2018)","Fbar (2019)","Catch (2019)","SSB (2019)","TSB (2019)","SSB (2020)","TSB (2020)"
"MSY AR",0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.23,762530.993794966,4148051.07326527,5019115.76239567,4051089.60695144,4831871.85904344
