"Rationale","Fbar (2018)","Catch (2018)","SSB (2018)","TSB (2018)","Fbar (2019)","Catch (2019)","SSB (2019)","TSB (2019)","SSB (2020)","TSB (2020)"
"MSY AR",0.285804216495882,1000558.99801704,4171154.1252277,5122720.87023111,0.21,695788.064621362,4027263.2826068,4835755.90416082,3944865.03799598,4697161.66811855
