"Rationale","Fbar (2018)","Catch (2018)","SSB (2018)","TSB (2018)","Fbar (2019)","Catch (2019)","SSB (2019)","TSB (2019)","SSB (2020)","TSB (2020)"
Fmult(2017) = 1.380,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.393546506045025,1219896.88114539,4062111.00690855,5019115.76239567,3552711.88616252,4444910.55616277
Fmult(2017) = 1.390,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.396398292320713,1227324.12871847,4060632.55346611,5019115.76239567,3543709.94040356,4438638.65660564
Fmult(2017) = 1.400,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.399250078596402,1234733.61790601,4059154.78206051,5019115.76239567,3534714.5128971,4432382.15739383
Fmult(2017) = 1.410,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.402101864872091,1242125.3981021,4057677.69234955,5019115.76239567,3525725.72733169,4426141.01497306
Fmult(2017) = 1.420,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.404953651147779,1249499.51855534,4056201.28399122,5019115.76239567,3516743.70664501,4419915.18591867
Fmult(2017) = 1.430,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.407805437423468,1256856.02836929,4054725.55664367,5019115.76239567,3507768.57302269,4413704.62693525
Fmult(2017) = 1.440,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.410657223699156,1264194.9765029,4053250.50996522,5019115.76239567,3498800.44789714,4407509.29485622
Fmult(2017) = 1.450,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.413509009974845,1271516.41177097,4051776.1436144,5019115.76239567,3489839.45194644,4401329.14664346
Fmult(2017) = 1.460,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.416360796250533,1278820.38284455,4050302.4572499,5019115.76239567,3480885.70509331,4395164.13938693
Fmult(2017) = 1.470,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.419212582526222,1286106.93825141,4048829.45053058,5019115.76239567,3471939.32650406,4389014.23030423
Fmult(2017) = 1.480,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.422064368801911,1293376.12637645,4047357.12311548,5019115.76239567,3463000.4345876,4382879.37674025
Fmult(2017) = 1.490,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.424916155077599,1300627.99546217,4045885.47466383,5019115.76239567,3454069.14699453,4376759.53616678
Fmult(2017) = 1.500,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.427767941353288,1307862.59360903,4044414.50483503,5019115.76239567,3445145.58061625,4370654.66618212
Fmult(2017) = 1.510,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.430619727628976,1315079.96877596,4042944.21328866,5019115.76239567,3436229.85158408,4364564.72451067
Fmult(2017) = 1.520,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.433471513904665,1322280.16878074,4041474.59968446,5019115.76239567,3427322.0752685,4358489.66900259
Fmult(2017) = 1.530,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.436323300180354,1329463.24130043,4040005.66368238,5019115.76239567,3418422.36627834,4352429.45763336
Fmult(2017) = 1.540,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.439175086456042,1336629.23387183,4038537.40494251,5019115.76239567,3409530.83846008,4346384.04850347
Fmult(2017) = 1.550,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.442026872731731,1343778.19389185,4037069.82312515,5019115.76239567,3400647.60489719,4340353.39983797
Fmult(2017) = 1.560,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.444878659007419,1350910.16861799,4035602.91789076,5019115.76239567,3391772.77790943,4334337.46998612
Fmult(2017) = 1.570,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.447730445283108,1358025.20516872,4034136.68889998,5019115.76239567,3382906.46905235,4328336.21742102
Fmult(2017) = 1.580,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.450582231558797,1365123.35052392,4032671.13581361,5019115.76239567,3374048.78911663,4322349.60073922
Fmult(2017) = 1.590,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.453434017834485,1372204.6515253,4031206.25829267,5019115.76239567,3365199.84812765,4316377.57866035
Fmult(2017) = 1.600,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.456285804110174,1379269.15487682,4029742.0559983,5019115.76239567,3356359.75534498,4310420.11002674
Fmult(2017) = 1.610,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.459137590385862,1386316.90714508,4028278.52859186,5019115.76239567,3347528.61926195,4304477.15380303
Fmult(2017) = 1.620,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.461989376661551,1393347.95475977,4026815.67573488,5019115.76239567,3338706.54760528,4298548.66907584
Fmult(2017) = 1.630,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.464841162937239,1400362.34401407,4025353.49708904,5019115.76239567,3329893.64733471,4292634.61505336
Fmult(2017) = 1.640,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.467692949212928,1407360.12106507,4023891.99231622,5019115.76239567,3321090.02464271,4286734.95106499
Fmult(2017) = 1.650,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.470544735488617,1414341.33193416,4022431.16107847,5019115.76239567,3312295.78495418,4280849.63656098
Fmult(2017) = 1.660,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.473396521764305,1421306.02250747,4020971.00303802,5019115.76239567,3303511.03292627,4274978.63111205
Fmult(2017) = 1.670,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.476248308039994,1428254.23853626,4019511.51785727,5019115.76239567,3294735.87244815,4269121.89440904
Fmult(2017) = 1.680,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.479100094315682,1435186.02563734,4018052.70519879,5019115.76239567,3285970.4066409,4263279.3862625
Fmult(2017) = 1.690,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.481951880591371,1442101.42929345,4016594.56472534,5019115.76239567,3277214.73785735,4257451.06660239
Fmult(2017) = 1.700,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.48480366686706,1449000.49485371,4015137.09609985,5019115.76239567,3268468.96768207,4251636.89547767
Fmult(2017) = 1.710,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.487655453142748,1455883.26753398,4013680.29898541,5019115.76239567,3259733.19693129,4245836.83305594
Fmult(2017) = 1.720,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.490507239418437,1462749.7924173,4012224.17304531,5019115.76239567,3251007.52565293,4240050.83962312
Fmult(2017) = 1.730,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.493359025694125,1469600.11445426,4010768.71794301,5019115.76239567,3242292.05312667,4234278.87558301
Fmult(2017) = 1.740,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.496210811969814,1476434.27846342,4009313.93334212,5019115.76239567,3233586.87786399,4228520.90145702
Fmult(2017) = 1.750,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.499062598245502,1483252.32913171,4007859.81890647,5019115.76239567,3224892.09760833,4222776.87788377
Fmult(2017) = 1.760,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.501914384521191,1490054.31101482,4006406.37430002,5019115.76239567,3216207.80933522,4217046.7656187
Fmult(2017) = 1.770,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.50476617079688,1496840.26853759,4004953.59918693,5019115.76239567,3207534.10925253,4211330.52553378
Fmult(2017) = 1.780,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.507617957072568,1503610.24599442,4003501.49323153,5019115.76239567,3198871.09280066,4205628.11861712
Fmult(2017) = 1.790,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.510469743348257,1510364.28754967,4002050.05609832,5019115.76239567,3190218.85465283,4199939.5059726
Fmult(2017) = 1.800,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.513321529623946,1517102.43723801,4000599.28745198,5019115.76239567,3181577.48871541,4194264.64881957
Fmult(2017) = 1.810,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.516173315899634,1523824.73896489,3999149.18695737,5019115.76239567,3172947.08812825,4188603.50849242
Fmult(2017) = 1.820,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.519025102175323,1530531.23650685,3997699.75427951,5019115.76239567,3164327.74526506,4182956.04644033
Fmult(2017) = 1.830,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.521876888451011,1537221.97351196,3996250.98908361,5019115.76239567,3155719.55173386,4177322.22422681
Fmult(2017) = 1.840,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.5247286747267,1543896.99350018,3994802.89103503,5019115.76239567,3147122.59837743,4171702.00352945
Fmult(2017) = 1.850,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.527580461002388,1550556.33986377,3993355.45979934,5019115.76239567,3138536.97527378,4166095.3461395
Fmult(2017) = 1.860,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.530432247278077,1557200.05586767,3991908.69504225,5019115.76239567,3129962.77173672,4160502.21396159
Fmult(2017) = 1.870,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.533284033553766,1563828.18464987,3990462.59642966,5019115.76239567,3121400.07631639,4154922.56901331
Fmult(2017) = 1.880,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.536135819829454,1570440.76922181,3989017.16362764,5019115.76239567,3112848.97679991,4149356.37342492
Fmult(2017) = 1.890,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.538987606105143,1577037.85246876,3987572.39630245,5019115.76239567,3104309.56021195,4143803.58943901
Fmult(2017) = 1.900,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.541839392380831,1583619.47715019,3986128.29412049,5019115.76239567,3095781.91281547,4138264.17941012
Fmult(2017) = 1.910,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.54469117865652,1590185.68590016,3984684.85674836,5019115.76239567,3087266.12011239,4132738.10580441
Fmult(2017) = 1.920,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.547542964932208,1596736.52122769,3983242.08385284,5019115.76239567,3078762.26684433,4127225.33119936
Fmult(2017) = 1.930,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.550394751207897,1603272.02551718,3981799.97510085,5019115.76239567,3070270.43699343,4121725.81828338
Fmult(2017) = 1.940,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.553246537483586,1609792.2410287,3980358.53015951,5019115.76239567,3061790.71378307,4116239.52985549
Fmult(2017) = 1.950,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.556098323759274,1616297.20989845,3978917.74869611,5019115.76239567,3053323.17967883,4110766.428825
Fmult(2017) = 1.960,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.558950110034963,1622786.97413909,3977477.6303781,5019115.76239567,3044867.91638926,4105306.47821116
Fmult(2017) = 1.970,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.561801896310651,1629261.57564013,3976038.17487313,5019115.76239567,3036425.00486687,4099859.64114281
Fmult(2017) = 1.980,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.56465368258634,1635721.05616829,3974599.38184899,5019115.76239567,3027994.52530903,4094425.88085808
Fmult(2017) = 1.990,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.567505468862028,1642165.45736788,3973161.25097366,5019115.76239567,3019576.55715896,4089005.16070404
Fmult(2017) = 2.000,0.285178627568859,1000558.99771495,4178339.57482984,5192743.29560691,0.570357255137717,1648594.82076116,3971723.7819153,5019115.76239567,3011171.17910673,4083597.44413635
